valid,tmpf,relh,pressure_hpa
2025-01-01 00:00,,,1013.207489067664
2025-01-01 00:05,,,1013.207489067664
2025-01-01 00:10,,,1013.207489067664
2025-01-01 00:15,,,1013.5461279343309
2025-01-01 00:17,37.0,85.29,1013.5461279343309
2025-01-01 00:20,,,1013.5461279343309
2025-01-01 00:25,,,1013.8847668009979
2025-01-01 00:30,,,1013.8847668009979
2025-01-01 00:35,,,1013.8847668009979
2025-01-01 00:40,,,1013.8847668009979
2025-01-01 00:45,,,1013.8847668009979
2025-01-01 00:50,,,1014.2234056676649
2025-01-01 00:53,37.0,88.78,1014.7
2025-01-01 00:55,,,1014.2234056676649
2025-01-01 01:00,,,1014.2234056676649
2025-01-01 01:05,,,1014.5620445343319
2025-01-01 01:10,,,1014.5620445343319
2025-01-01 01:13,37.0,88.78,1014.5620445343319
2025-01-01 01:15,,,1014.5620445343319
2025-01-01 01:20,,,1014.5620445343319
2025-01-01 01:25,,,1014.5620445343319
2025-01-01 01:30,,,1014.5620445343319
2025-01-01 01:35,,,1014.5620445343319
2025-01-01 01:40,,,1014.5620445343319
2025-01-01 01:45,,,1014.5620445343319
2025-01-01 01:50,,,1014.9006834009989
2025-01-01 01:53,37.0,85.29,1015.3
2025-01-01 01:55,,,1014.9006834009989
2025-01-01 02:00,,,1014.9006834009989
2025-01-01 02:05,,,1014.9006834009989
2025-01-01 02:10,,,1014.9006834009989
2025-01-01 02:14,37.0,85.29,1014.9006834009989
2025-01-01 02:15,,,1014.9006834009989
2025-01-01 02:20,,,1014.9006834009989
2025-01-01 02:25,,,1015.2393222676659
2025-01-01 02:30,,,1015.2393222676659
2025-01-01 02:35,,,1015.2393222676659
2025-01-01 02:40,,,1015.2393222676659
2025-01-01 02:45,,,1015.2393222676659
2025-01-01 02:50,,,1015.5779611343329
2025-01-01 02:53,37.0,81.93,1016.0
2025-01-01 02:55,,,1015.5779611343329
2025-01-01 03:00,,,1015.5779611343329
2025-01-01 03:05,,,1015.5779611343329
2025-01-01 03:10,,,1015.5779611343329
2025-01-01 03:15,,,1015.5779611343329
2025-01-01 03:20,,,1015.5779611343329
2025-01-01 03:25,,,1015.9166000009999
2025-01-01 03:30,,,1015.9166000009999
2025-01-01 03:35,,,1015.9166000009999
2025-01-01 03:40,,,1016.255238867667
2025-01-01 03:45,,,1016.255238867667
2025-01-01 03:53,35.0,81.78,1016.8
2025-01-01 04:00,,,1016.5938777343339
2025-01-01 04:05,,,1016.5938777343339
2025-01-01 04:06,34.0,85.11,1016.5938777343339
2025-01-01 04:10,,,1016.5938777343339
2025-01-01 04:15,,,1016.932516601001
2025-01-01 04:20,,,1016.932516601001
2025-01-01 04:25,,,1016.932516601001
2025-01-01 04:30,,,1017.2711554676679
2025-01-01 04:35,,,1017.2711554676679
2025-01-01 04:40,,,1017.2711554676679
2025-01-01 04:45,,,1017.2711554676679
2025-01-01 04:50,,,1017.609794334335
2025-01-01 04:53,33.0,81.63,1018.1
2025-01-01 04:55,,,1017.609794334335
2025-01-01 05:00,,,1017.609794334335
2025-01-01 05:05,,,1017.609794334335
2025-01-01 05:10,,,1017.609794334335
2025-01-01 05:15,,,1017.609794334335
2025-01-01 05:20,,,1017.609794334335
2025-01-01 05:25,,,1017.609794334335
2025-01-01 05:30,,,1017.609794334335
2025-01-01 05:35,,,1017.609794334335
2025-01-01 05:40,,,1017.609794334335
2025-01-01 05:45,,,1017.609794334335
2025-01-01 05:50,,,1017.609794334335
2025-01-01 05:53,33.0,81.63,1018.1
2025-01-01 05:55,,,1017.609794334335
2025-01-01 06:00,,,1017.2711554676679
2025-01-01 06:05,,,1017.2711554676679
2025-01-01 06:10,,,1017.2711554676679
2025-01-01 06:15,,,1017.609794334335
2025-01-01 06:20,,,1017.609794334335
2025-01-01 06:25,,,1017.609794334335
2025-01-01 06:30,,,1017.609794334335
2025-01-01 06:35,,,1017.609794334335
2025-01-01 06:40,,,1017.609794334335
2025-01-01 06:45,,,1017.609794334335
2025-01-01 06:50,,,1017.609794334335
2025-01-01 06:53,32.0,84.98,1018.3
2025-01-01 06:55,,,1017.609794334335
2025-01-01 07:00,,,1017.609794334335
2025-01-01 07:05,,,1017.9484332010019
2025-01-01 07:10,,,1017.9484332010019
2025-01-01 07:15,,,1017.9484332010019
2025-01-01 07:20,,,1017.9484332010019
2025-01-01 07:25,,,1018.287072067669
2025-01-01 07:30,,,1018.287072067669
2025-01-01 07:35,,,1018.287072067669
2025-01-01 07:40,,,1018.287072067669
2025-01-01 07:45,,,1018.287072067669
2025-01-01 07:50,,,1018.6257109343359
2025-01-01 07:53,31.0,81.48,1019.1
2025-01-01 07:55,,,1018.6257109343359
2025-01-01 08:00,,,1018.6257109343359
2025-01-01 08:05,,,1018.6257109343359
2025-01-01 08:10,,,1018.6257109343359
2025-01-01 08:15,,,1018.6257109343359
2025-01-01 08:20,,,1018.9643498010029
2025-01-01 08:25,,,1018.9643498010029
2025-01-01 08:30,,,1018.9643498010029
2025-01-01 08:35,,,1018.9643498010029
2025-01-01 08:40,,,1018.9643498010029
2025-01-01 08:45,,,1018.9643498010029
2025-01-01 08:50,,,1018.9643498010029
2025-01-01 08:53,31.0,78.16,1019.7
2025-01-01 08:55,,,1018.9643498010029
2025-01-01 09:00,,,1019.30298866767
2025-01-01 09:04,31.0,74.97,1019.30298866767
2025-01-01 09:05,,,1019.30298866767
2025-01-01 09:10,,,1019.30298866767
2025-01-01 09:15,,,1019.30298866767
2025-01-01 09:20,,,1019.30298866767
2025-01-01 09:25,,,1019.30298866767
2025-01-01 09:30,,,1019.30298866767
2025-01-01 09:35,,,1019.6416275343369
2025-01-01 09:40,,,1019.6416275343369
2025-01-01 09:45,,,1019.6416275343369
2025-01-01 09:50,,,1019.6416275343369
2025-01-01 09:53,31.0,78.16,1020.2
2025-01-01 09:55,,,1019.6416275343369
2025-01-01 10:00,,,1019.6416275343369
2025-01-01 10:05,,,1019.6416275343369
