valid,tmpf,relh,pressure_hpa
2016-01-01 00:38,27.0,74.5,1027.768960334345
2016-01-01 00:53,26.0,77.32,1028.7
2016-01-01 01:53,26.0,80.96,1028.5
2016-01-01 02:53,27.0,81.03,1028.7
2016-01-01 03:14,27.0,84.8,1027.768960334345
2016-01-01 03:32,27.0,84.8,1027.430321467678
2016-01-01 03:53,27.0,84.8,1028.6
2016-01-01 04:53,27.0,84.8,1028.0
2016-01-01 05:53,26.0,92.09,1027.5
2016-01-01 06:53,26.0,84.1,1027.0
2016-01-01 07:53,26.0,80.96,1026.8
2016-01-01 08:53,25.0,80.87,1026.6
2016-01-01 09:53,25.0,80.87,1026.2
2016-01-01 10:53,24.0,80.8,1026.1
2016-01-01 11:53,24.0,80.8,1026.4
2016-01-01 12:05,24.0,80.8,1025.398488267676
2016-01-01 12:35,23.0,80.71,1025.398488267676
2016-01-01 12:53,23.0,80.71,1026.6
2016-01-01 13:38,24.0,80.8,1026.07576600101
2016-01-01 13:53,24.0,80.8,1026.9
2016-01-01 14:53,25.0,77.82,1027.4
2016-01-01 15:53,25.0,74.29,1027.3
2016-01-01 16:53,27.0,74.5,1027.1
2016-01-01 17:53,28.0,74.61,1026.3
2016-01-01 18:53,27.0,78.0,1026.0
2016-01-01 19:53,28.0,74.61,1025.8
2016-01-01 20:53,30.0,71.48,1025.7
2016-01-01 21:19,29.0,74.7,1024.721210534342
2016-01-01 21:53,29.0,78.18,1025.5
2016-01-01 22:53,29.0,81.8,1024.9
2016-01-01 23:53,29.0,81.8,1025.0
2016-01-02 00:53,28.0,84.87,1024.9
2016-01-02 01:53,30.0,81.27,1023.9
2016-01-02 02:53,31.0,81.95,1024.3
2016-01-02 03:53,31.0,78.35,1024.3
2016-01-02 04:53,30.0,81.27,1024.0
2016-01-02 05:53,29.0,81.8,1023.5
2016-01-02 06:53,28.0,77.5,1023.1
2016-01-02 07:53,27.0,81.03,1022.9
2016-01-02 08:53,27.0,78.0,1022.8
2016-01-02 09:53,27.0,78.0,1022.8
2016-01-02 10:53,25.0,80.87,1022.5
2016-01-02 11:53,24.0,80.8,1022.4
2016-01-02 12:53,21.0,84.41,1023.2
2016-01-02 13:53,24.0,80.8,1023.4
2016-01-02 14:53,27.0,84.8,1023.5
2016-01-02 15:53,30.0,78.27,1023.3
2016-01-02 16:53,32.0,72.24,1023.2
2016-01-02 17:53,33.0,69.17,1022.2
2016-01-02 18:53,35.0,66.36,1021.1
2016-01-02 19:53,36.0,66.97,1020.4
2016-01-02 20:53,36.0,69.51,1020.3
2016-01-02 21:53,35.0,75.31,1020.0
2016-01-02 22:53,33.0,81.5,1019.5
2016-01-02 23:53,32.0,85.12,1019.6
2016-01-03 00:53,32.0,81.42,1019.5
2016-01-03 01:53,32.0,81.42,1018.5
2016-01-03 02:53,31.0,81.95,1018.2
2016-01-03 03:53,30.0,85.0,1017.9
2016-01-03 04:53,31.0,78.35,1018.0
2016-01-03 05:53,30.0,81.27,1017.2
2016-01-03 06:53,29.0,81.8,1017.1
2016-01-03 07:53,28.0,81.11,1017.2
2016-01-03 08:53,28.0,77.5,1017.5
2016-01-03 09:53,26.0,80.96,1017.8
2016-01-03 10:53,25.0,80.87,1018.3
2016-01-03 11:53,24.0,80.8,1019.1
2016-01-03 12:53,24.0,77.14,1019.6
2016-01-03 13:53,24.0,80.8,1020.1
2016-01-03 14:53,26.0,77.32,1021.0
2016-01-03 15:53,29.0,71.91,1021.9
2016-01-03 16:53,31.0,68.92,1022.4
2016-01-03 17:53,33.0,66.11,1022.0
2016-01-03 18:09,33.0,66.11,1020.9961830010049
2016-01-03 18:17,33.0,69.17,1020.9961830010049
2016-01-03 18:53,33.0,69.17,1021.8
2016-01-03 19:53,32.0,75.0,1022.0
2016-01-03 20:53,32.0,72.24,1022.7
2016-01-03 21:53,31.0,75.46,1023.5
2016-01-03 22:53,30.0,74.81,1024.3
2016-01-03 23:53,29.0,74.7,1025.1
2016-01-04 00:53,29.0,71.91,1025.9
2016-01-04 01:53,29.0,74.7,1026.0
2016-01-04 02:30,29.0,74.7,1025.398488267676
2016-01-04 02:53,29.0,74.7,1026.2
2016-01-04 03:01,29.0,74.7,1025.398488267676
2016-01-04 03:18,29.0,74.7,1025.398488267676
2016-01-04 03:53,29.0,74.7,1026.6
2016-01-04 04:53,29.0,68.68,1026.7
2016-01-04 05:53,28.0,74.61,1026.8
2016-01-04 06:53,28.0,65.47,1026.6
2016-01-04 07:30,28.0,65.47,1026.07576600101
2016-01-04 07:53,28.0,65.47,1027.0
2016-01-04 08:53,28.0,65.47,1027.6
2016-01-04 09:53,27.0,62.83,1028.0
2016-01-04 10:53,25.0,77.82,1028.7
2016-01-04 11:53,23.0,80.71,1029.4
2016-01-04 12:53,22.0,84.47,1030.1
2016-01-04 13:53,23.0,80.71,1030.8
2016-01-04 14:53,27.0,71.69,1031.3
2016-01-04 15:53,30.0,65.72,1032.1
2016-01-04 16:53,32.0,55.72,1032.3
2016-01-04 17:53,34.0,51.47,1031.6
2016-01-04 18:53,34.0,43.34,1031.3
2016-01-04 19:53,34.0,47.25,1031.1
2016-01-04 20:53,32.0,53.6,1031.6
2016-01-04 21:53,32.0,63.51,1032.7
2016-01-04 22:11,32.0,65.97,1032.1712656010159
2016-01-04 22:29,32.0,63.51,1032.1712656010159
2016-01-04 22:53,31.0,66.34,1033.5
2016-01-04 23:53,30.0,68.81,1033.5
2016-01-05 00:53,30.0,63.24,1034.1
2016-01-05 01:53,29.0,66.09,1034.5
2016-01-05 02:53,29.0,63.1,1034.8
2016-01-05 03:53,27.0,68.44,1034.7
2016-01-05 04:53,24.0,77.14,1034.8
2016-01-05 05:53,22.0,81.25,1034.6
2016-01-05 06:53,20.0,84.33,1034.5
2016-01-05 07:53,20.0,84.33,1034.4
2016-01-05 08:53,20.0,84.33,1034.5
2016-01-05 09:53,19.0,84.27,1034.8
2016-01-05 10:53,20.0,88.37,1034.7
2016-01-05 11:53,19.0,87.64,1035.4
2016-01-05 12:53,20.0,88.37,1035.7
2016-01-05 13:53,22.0,88.47,1035.8
2016-01-05 14:53,27.0,81.03,1035.7
2016-01-05 15:53,30.0,74.81,1035.9
2016-01-05 16:53,32.0,69.04,1035.2
2016-01-05 17:53,33.0,66.11,1033.9
2016-01-05 18:53,35.0,58.37,1033.0
2016-01-05 19:53,35.0,58.37,1032.1
2016-01-05 20:53,35.0,58.37,1031.5
2016-01-05 21:53,33.0,60.81,1031.2
2016-01-05 22:53,31.0,68.92,1031.1
2016-01-05 23:53,29.0,74.7,1030.8
2016-01-06 00:53,28.0,74.61,1030.8
2016-01-06 01:53,28.0,74.61,1030.5
2016-01-06 02:53,27.0,74.5,1030.0
2016-01-06 03:53,26.0,77.32,1029.7
2016-01-06 04:53,25.0,77.82,1029.7
2016-01-06 05:53,24.0,74.2,1029.6
2016-01-06 06:53,24.0,77.14,1029.3
2016-01-06 07:53,22.0,88.47,1029.2
2016-01-06 08:53,25.0,74.29,1029.1
2016-01-06 09:53,24.0,77.14,1028.6
2016-01-06 10:53,22.0,84.47,1028.4
2016-01-06 11:53,24.0,77.14,1028.4
2016-01-06 12:53,24.0,80.8,1028.7
2016-01-06 13:53,25.0,77.82,1028.3
2016-01-06 14:53,29.0,74.7,1028.2
2016-01-06 15:53,32.0,72.24,1028.5
2016-01-06 16:53,35.0,69.4,1027.8
2016-01-06 17:53,37.0,61.35,1026.1
2016-01-06 18:53,38.0,61.94,1025.3
2016-01-06 19:53,40.0,54.81,1024.4
2016-01-06 20:53,39.0,59.37,1024.1
2016-01-06 21:53,38.0,64.29,1024.1
2016-01-06 22:53,35.0,69.4,1024.2
2016-01-06 23:53,35.0,69.4,1024.0
2016-01-07 00:53,32.0,78.45,1024.4
2016-01-07 01:53,33.0,77.96,1024.2
2016-01-07 02:53,33.0,77.96,1023.9
2016-01-07 03:53,34.0,72.45,1023.6
2016-01-07 04:53,34.0,69.28,1023.2
2016-01-07 05:53,35.0,61.08,1022.6
2016-01-07 06:53,35.0,61.08,1021.9
2016-01-07 07:53,35.0,61.08,1021.2
2016-01-07 08:53,35.0,63.91,1020.9
2016-01-07 09:53,34.0,69.28,1020.4
2016-01-07 10:53,34.0,75.2,1020.3
2016-01-07 11:53,34.0,75.2,1020.7
2016-01-07 12:53,33.0,77.96,1020.5
2016-01-07 13:53,34.0,75.2,1020.4
2016-01-07 14:53,36.0,69.51,1020.2
2016-01-07 15:53,37.0,66.6,1020.5
2016-01-07 16:53,38.0,67.21,1019.9
2016-01-07 17:53,46.0,55.32,1018.4
2016-01-07 18:53,46.0,55.32,1017.4
2016-01-07 19:53,48.0,56.01,1016.6
2016-01-07 20:53,47.0,58.33,1016.2
2016-01-07 21:53,43.0,70.3,1016.4
2016-01-07 22:53,38.0,78.96,1016.3
2016-01-07 23:53,39.0,79.05,1016.0
2016-01-08 00:53,39.0,79.05,1015.9
2016-01-08 01:53,41.0,73.19,1015.9
2016-01-08 02:53,41.0,73.19,1015.4
2016-01-08 03:53,39.0,81.95,1014.9
2016-01-08 04:07,40.0,82.6,1014.2234056676649
2016-01-08 04:53,40.0,82.6,1014.3
2016-01-08 05:11,40.0,82.6,1013.5461279343309
2016-01-08 05:53,40.0,85.61,1013.5
2016-01-08 06:53,39.0,88.66,1012.4
2016-01-08 07:43,40.0,85.61,1011.8529336009959
2016-01-08 07:53,40.0,85.61,1011.9
2016-01-08 08:27,40.0,85.61,1011.1756558676619
2016-01-08 08:37,40.0,85.61,1010.8370170009949
2016-01-08 08:53,40.0,89.34,1011.1
2016-01-08 09:09,40.0,89.34,1010.4983781343279
2016-01-08 09:39,40.0,89.34,1010.1597392676608
2016-01-08 09:53,40.0,89.34,1010.5
2016-01-08 10:02,40.0,89.34,1010.1597392676608
2016-01-08 10:53,40.0,89.34,1010.1
2016-01-08 11:53,40.0,89.34,1010.0
2016-01-08 12:53,41.0,88.76,1009.6
2016-01-08 13:46,41.0,92.59,1008.8051838009928
2016-01-08 13:53,41.0,92.59,1009.1
2016-01-08 14:15,41.0,95.9,1008.8051838009928
2016-01-08 14:30,41.0,95.9,1008.8051838009928
2016-01-08 14:42,41.0,95.9,1008.8051838009928
2016-01-08 14:53,42.0,95.92,1009.4
2016-01-08 15:53,45.0,96.63,1009.3
2016-01-08 16:06,45.0,96.63,1009.14382266766
2016-01-08 16:21,46.0,95.99,1008.8051838009928
2016-01-08 16:53,46.0,95.99,1009.1
2016-01-08 17:53,47.0,92.78,1007.9
2016-01-08 18:53,47.0,92.78,1007.5
2016-01-08 19:53,47.0,96.66,1006.9
2016-01-08 20:29,47.0,96.66,1006.773350600991
2016-01-08 20:36,47.0,96.66,1006.4347117343239
2016-01-08 20:53,47.0,92.78,1006.9
2016-01-08 21:31,47.0,92.78,1006.773350600991
2016-01-08 21:53,47.0,92.78,1007.0
2016-01-08 22:53,47.0,92.78,1007.4
2016-01-08 22:55,47.0,92.78,1007.1119894676578
2016-01-08 22:57,47.0,92.78,1007.1119894676578
2016-01-08 23:53,47.0,92.78,1007.6
