wfo,utc_issue,utc_expire,utc_prodissue,utc_init_expire,phenomena,gtype,significance,eventid,status,ugc,area2d,utc_updated,hvtec_nwsli,hvtec_severity,hvtec_cause,hvtec_record,is_emergency,utc_polygon_begin,utc_polygon_end,windtag,hailtag,tornadotag,damagetag,product_id,fcster,vtec_year
LOT,2014-08-21 22:27,2014-08-21 23:00,2014-08-21 22:27,201408212300.0,SV,P,W,102,NEW,,506.8137502281281,2014-08-21 22:27,,,,,False,2014-08-21 22:27,2014-08-21 22:44,60.0,0.75,,,201408212227-KLOT-WUUS53-SVRLOT,IZZI,2014
LOT,2014-05-13 00:15,2014-05-13 01:15,2014-05-13 00:15,201405130115.0,SV,P,W,31,NEW,,721.6347891323443,2014-05-13 00:15,,,,,False,2014-05-13 00:15,2014-05-13 00:30,60.0,1.0,,,201405130015-KLOT-WUUS53-SVRLOT,RC,2014
LOT,2014-06-21 21:23,2014-06-21 21:57,2014-06-21 21:23,201406212215.0,TO,P,W,5,NEW,,524.4163431887915,2014-06-21 21:23,,,,,False,2014-06-21 21:23,2014-06-21 21:35,,0.75,RADAR INDICATED,,201406212123-KLOT-WFUS53-TORLOT,BEACHLER,2014
LOT,2014-04-05 07:12,2014-04-06 09:00,2014-04-05 07:12,201404060900.0,FL,P,W,28,NEW,,258.4430375482678,2014-04-05 07:12,LNRI2,1,ER,NO,False,2014-04-05 07:12,2014-04-06 09:00,,,,,201404031533-KLOT-WGUS43-FLWLOT,ACS,2014
LOT,2014-07-14 09:00,2014-07-15 17:08,2014-07-14 09:00,201407151708.0,FL,P,W,71,NEW,,258.4430375482678,2014-07-13 02:11,LNRI2,,,,False,2014-07-14 09:00,2014-07-13 14:23,,,,,201407130211-KLOT-WGUS43-FLWLOT,,2014
LOT,2014-05-11 22:01,2014-05-11 23:00,2014-05-11 22:01,201405112300.0,SV,P,W,13,NEW,,1287.740135669134,2014-05-11 22:01,,,,,False,2014-05-11 22:01,2014-05-11 22:17,60.0,1.0,,,201405112201-KLOT-WUUS53-SVRLOT,BMD,2014
LOT,2014-05-13 01:39,2014-05-13 02:45,2014-05-13 01:39,201405130245.0,SV,P,W,38,NEW,,641.0254776371727,2014-05-13 01:39,,,,,False,2014-05-13 01:39,2014-05-13 01:54,70.0,1.0,,,201405130139-KLOT-WUUS53-SVRLOT,MTF,2014
LOT,2014-02-21 21:30,2014-02-26 18:00,2014-02-21 21:30,201402261800.0,FL,P,W,11,NEW,,279.0372483294102,2014-02-21 21:30,LSLI2,1,ER,NO,False,2014-02-21 21:30,2014-02-24 02:51,,,,,201402211801-KLOT-WGUS43-FLWLOT,,2014
LOT,2014-02-27 17:19,2014-02-28 15:00,2014-02-27 17:19,201402281500.0,FL,P,W,19,NEW,,279.0372483294102,2014-02-27 17:19,LSLI2,1,ER,NO,False,2014-02-27 17:19,2014-02-28 01:17,,,,,201402271719-KLOT-WGUS43-FLWLOT,ACS,2014
LOT,2014-03-12 12:00,2014-03-15 12:00,2014-03-12 12:00,201403151200.0,FL,P,W,21,NEW,,279.0372483294102,2014-03-12 12:00,LSLI2,1,ER,NO,False,2014-03-12 12:00,2014-03-12 02:30,,,,,201403110242-KLOT-WGUS43-FLWLOT,,2014
LOT,2014-04-05 07:30,2014-04-08 09:00,2014-04-05 07:30,201404080900.0,FL,P,W,29,NEW,,279.0372483294102,2014-04-05 07:30,LSLI2,1,ER,NO,False,2014-04-05 07:30,2014-04-08 09:00,,,,,201404031635-KLOT-WGUS43-FLWLOT,ACS,2014
LOT,2014-05-17 15:59,2014-05-19 03:00,2014-05-17 15:59,201405190300.0,FL,P,W,39,NEW,,279.0372483294102,2014-05-17 15:59,LSLI2,1,ER,NO,False,2014-05-17 15:59,2014-05-18 02:25,,,,,201405171559-KLOT-WGUS43-FLWLOT,,2014
LOT,2014-06-22 18:00,2014-06-25 08:00,2014-06-22 18:00,201406250800.0,FL,P,W,50,NEW,,279.0372483294102,2014-06-22 17:01,LSLI2,1,ER,NO,False,2014-06-22 18:00,2014-06-23 01:56,,,,,201406221701-KLOT-WGUS43-FLWLOT,,2014
LOT,2014-07-01 13:00,2014-07-07 03:00,2014-07-01 13:00,201407070300.0,FL,P,W,65,NEW,,279.0372483294102,2014-07-01 03:45,LSLI2,,,,False,2014-07-01 13:00,2014-07-01 16:47,,,,,201407010345-KLOT-WGUS43-FLWLOT,,2014
LOT,2014-07-14 00:00,2014-07-17 14:00,2014-07-14 00:00,201407171400.0,FL,P,W,72,NEW,,279.0372483294102,2014-07-13 02:53,LSLI2,,,,False,2014-07-14 00:00,2014-07-13 15:47,,,,,201407130253-KLOT-WGUS43-FLWLOT,,2014
LOT,2014-05-21 00:23,2014-05-21 01:15,2014-05-21 00:23,201405210115.0,SV,P,W,47,NEW,,886.8480279982609,2014-05-21 00:23,,,,,False,2014-05-21 00:23,2014-05-21 00:37,50.0,1.0,,,201405210023-KLOT-WUUS53-SVRLOT,IZZI,2014
LOT,2014-10-14 01:30,2014-10-14 01:43,2014-10-14 01:30,201410140200.0,TO,P,W,12,NEW,,202.2542059063377,2014-10-14 01:30,,,,,False,2014-10-14 01:30,2014-10-14 01:39,,0.75,RADAR INDICATED,,201410140130-KLOT-WFUS53-TORLOT,IZZI,2014
LOT,2014-05-21 01:32,2014-05-21 04:30,2014-05-21 01:32,201405210430.0,FF,P,W,7,NEW,,449.38399077780974,2014-05-21 01:32,00000,0,ER,OO,False,2014-05-21 01:32,2014-05-21 01:59,,,,,201405210132-KLOT-WGUS53-FFWLOT,KREIN,2014
LOT,2014-08-26 15:25,2014-08-26 16:15,2014-08-26 15:25,201408261615.0,SV,P,W,111,NEW,,764.7629504311564,2014-08-26 15:25,,,,,False,2014-08-26 15:25,2014-08-26 15:53,60.0,1.0,,,201408261525-KLOT-WUUS53-SVRLOT,RC,2014
LOT,2014-08-02 01:05,2014-08-02 07:00,2014-08-02 01:05,201408020700.0,FF,P,W,21,NEW,,461.4809330030266,2014-08-02 01:05,00000,,,,False,2014-08-02 01:05,2014-08-02 02:07,,,,,201408020105-KLOT-WGUS53-FFWLOT,RC,2014
LOT,2014-05-20 23:34,2014-05-21 00:15,2014-05-20 23:34,201405210015.0,SV,P,W,42,NEW,,996.5189678228688,2014-05-20 23:34,,,,,False,2014-05-20 23:34,2014-05-20 23:47,60.0,1.25,,,201405202334-KLOT-WUUS53-SVRLOT,IZZI,2014
LOT,2014-08-02 00:24,2014-08-02 00:45,2014-08-02 00:24,201408020045.0,SV,P,W,100,NEW,,158.0817292814995,2014-08-02 00:24,,,,,False,2014-08-02 00:24,2014-08-02 00:39,60.0,1.25,,,201408020024-KLOT-WUUS53-SVRLOT,IZZI,2014
LOT,2014-05-13 19:12,2014-05-15 16:00,2014-05-13 19:12,201405151600.0,FL,P,W,36,NEW,,202.5666520847367,2014-05-13 19:12,DSPI2,1,ER,NO,False,2014-05-13 19:12,2014-05-15 16:00,,,,,201405130740-KLOT-WGUS43-FLWLOT,,2014
LOT,2014-06-12 09:00,2014-06-13 18:00,2014-06-12 09:00,201406131800.0,FL,P,W,42,NEW,,202.5666520847367,2014-06-11 15:46,DSPI2,1,ER,NO,False,2014-06-12 09:00,2014-06-13 18:00,,,,,201406111546-KLOT-WGUS43-FLWLOT,WDM,2014
LOT,2014-04-13 07:28,2014-04-13 08:15,2014-04-13 07:28,201404130815.0,SV,P,W,5,NEW,,1143.1370854388804,2014-04-13 07:28,,,,,False,2014-04-13 07:28,2014-04-13 07:53,60.0,1.0,,,201404130728-KLOT-WUUS53-SVRLOT,BMD,2014
LOT,2014-06-21 19:42,2014-06-21 20:30,2014-06-21 19:42,201406212030.0,SV,P,W,65,NEW,,1652.4020762590565,2014-06-21 19:42,,,,,False,2014-06-21 19:42,2014-06-21 20:00,60.0,1.0,,,201406211942-KLOT-WUUS53-SVRLOT,RODRIGUEZ,2014
LOT,2014-04-04 03:20,2014-04-04 20:34,2014-04-04 03:20,201404042034.0,FL,P,W,30,NEW,,60.13636330638033,2014-04-04 03:20,THNI2,1,ER,NO,False,2014-04-04 03:20,2014-04-04 20:34,,,,,201404032055-KLOT-WGUS43-FLWLOT,,2014
LOT,2014-06-22 17:08,2014-06-23 00:25,2014-06-22 17:08,201406230025.0,FL,P,W,49,NEW,,60.13636330638033,2014-06-22 10:27,THNI2,1,ER,NO,False,2014-06-22 17:08,2014-06-22 14:34,,,,,201406221027-KLOT-WGUS43-FLWLOT,,2014
LOT,2014-06-22 17:08,2014-06-23 00:25,2014-06-22 17:08,201406230025.0,FL,P,W,49,NEW,,60.13636330638033,2014-06-22 10:27,THNI2,1,ER,NO,False,2014-06-22 17:08,2014-06-22 14:34,,,,,201406221027-KLOT-WGUS43-FLWLOT-CCA,,2014
LOT,2014-07-01 14:15,2014-07-02 08:00,2014-07-01 14:15,201407020800.0,FL,P,W,66,NEW,,60.13636330638033,2014-07-01 10:55,THNI2,,,,False,2014-07-01 14:15,2014-07-01 15:47,,,,,201407011055-KLOT-WGUS43-FLWLOT,,2014
